"danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","name","artist","popularity"
"0.684","0.2","6","-10.574","1","0.127","0.596","0.00000113","0.126","0.266","137.149","179453","3","Friend Of The Devil - Recorded At Spotify Studios NYC","Allan Rayman","40"
"0.703","0.564","9","-7.38","0","0.0328","0.203","0.000269","0.112","0.606","117.006","216295","4","Most Likely You Go Your Way - Recorded at Sound Stage Nashville","Margo Price","36"
"0.381","0.265","0","-10.38","1","0.0366","0.808","0","0.111","0.366","131.63","234917","4","Lakes of Pontchartrain - Recorded at Spotify Studios NYC","Aoife O'Donovan","38"
"0.602","0.459","8","-7.167","0","0.036","0.63","0.000165","0.146","0.366","86.38","193297","4","Way Down We Go - Recorded at Spotify Studios NYC","Kaleo","54"
"0.391","0.131","7","-15.296","0","0.0381","0.872","0.0376","0.112","0.247","94.203","189800","4","The Partisan - Recorded at Spotify Studios NYC","Henry Jamison","42"
"0.233","0.0386","1","-26.115","1","0.0633","0.984","0.907","0.108","0.272","75.757","187547","3","Cello Suite No.4 In E-Flat Major, BWV 1010: 4. Sarabande","Johann Sebastian Bach","2"
"0.169","0.0161","9","-31.034","0","0.0442","0.986","0.86","0.0805","0.0573","128.143","174267","3","The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)","Camille Saint-Saëns","60"
"0.162","0.0362","0","-28.832","1","0.0478","0.977","0.409","0.189","0.0636","141.968","226240","4","Variations on a Rococo Theme in A Major, Op. 33, TH 57 (Original Version): Var. 7, Andante sostenuto","Pyotr Ilyich Tchaikovsky","34"
"0.2","0.0298","6","-27.193","0","0.0463","0.985","0.957","0.0744","0.0367","95.144","176027","3","Beau Soir, L.6","Claude Debussy","2"
"0.092","0.114","4","-21.167","0","0.0442","0.954","0.541","0.122","0.0407","84.632","478387","4","Elgar: Cello Concerto in E Minor, Op. 85: I. Adagio - Moderato","Edward Elgar","34"
"0.0983","0.0422","7","-22.271","1","0.049","0.958","0.748","0.102","0.136","69.061","239880","4","Sonata For Solo Cello: I. Dialogo: Adagio, rubato, cantabile","György Ligeti","1"
"0.142","0.15","5","-19.231","1","0.0428","0.952","0.869","0.115","0.0336","85.391","522440","4","Concerto For Violoncello And Strings: II. (Longing)","Dobrinka Tabakova","1"
"0.266","0.181","11","-21.682","0","0.0418","0.98","0.837","0.135","0.0753","135.86","332293","4","Say: Cello Sonata, 'Four Cities': I . Sivas","Fazıl Say","33"
"0.172","0.0654","6","-23.799","1","0.0477","0.974","0.939","0.245","0.0381","114.353","714453","4","The River Cam","Eric Whitacre","1"
"0.118","0.104","0","-23.162","1","0.051","0.956","0.91","0.106","0.0401","84.731","429314","4","Harmonies des bois, Op. 76: 2. Jacqueline’s Tears (Arr. Cello & Orchestra) - Live","Jacques Offenbach","2"
"0.276","0.0429","9","-22.244","0","0.0482","0.955","0.873","0.11","0.145","119.426","641493","4","Cello Concerto in A minor, op. 129: Cello Concerto in A minor, op. 129: I. Nicht zu schnell","Robert Schumann","31"
"0.357","0.186","9","-20.51","1","0.0408","0.984","0.898","0.0877","0.353","87.839","395920","4","Sonata in A Major Op. 69: IV. Allegro vivace","Ludwig van Beethoven","29"
"0.161","0.0865","5","-22.818","1","0.0437","0.992","0.872","0.0601","0.0387","73.608","642893","3","Cello Sonata: I. Allegro ben moderato","Frank Bridge","28"
"0.197","0.0331","4","-24.192","0","0.0426","0.942","0.886","0.109","0.198","139.745","204200","3","Concerto RV414 in sol maggiore: II. Largo","Christophe Coin","0"
"0.183","0.0182","6","-27.469","1","0.037","0.986","0.843","0.109","0.0519","93.105","410493","4","Cello Sonata No. 2 in F Major, Op. 99: II. Adagio affettuoso","Johannes Brahms","27"
"0.399","0.0785","6","-26.376","0","0.0549","0.967","0.675","0.0903","0.128","141.722","687840","4","Sonata for solo violoncello, Op. 8: Sonata for solo violoncello, Op. 8: III. Allegro molto vivace","Zoltán Kodály","27"
"0.393","0.129","8","-23.347","1","0.0393","0.904","0.587","0.1","0.645","120.123","386533","4","Cello Concerto in A major, Wq. 172: Cello Concerto in A major, Wq. 172: I. Allegro di molto","Carl Philipp Emanuel Bach","31"
"0.0694","0.0317","8","-24.556","1","0.039","0.979","0.906","0.0901","0.0395","65.079","444893","4","Elégie Op. 24","Gabriel Fauré","0"
"0.366","0.155","2","-24.386","1","0.0453","0.981","0.932","0.123","0.152","126.743","422653","4","Cello Concerto: II. Allegro appassionato","William Walton","26"
"0.227","0.031","7","-25.059","1","0.0363","0.977","0.924","0.0828","0.0919","84.458","484893","4","Sonate de concert en mi majeur pour violoncelle et piano, Op. 47: III. Adagio","Charles-Valentin Alkan","28"
"0.0954","0.00881","0","-36.496","1","0.0488","0.938","0.464","0.315","0.0531","84.653","425733","3","Cello Concerto: II. Adagio","Ernest John Moeran","26"
"0.291","0.121","5","-20.6","1","0.0373","0.971","0.894","0.19","0.168","85.366","489240","4","Cello Sonata, Op.119: III. Allegro, ma non troppo - Andantino - Allegro, ma non troppo","Sergei Prokofiev","26"
"0.276","0.221","11","-15.865","0","0.04","0.953","0.883","0.087","0.112","115.125","742787","4","Cello Concerto In B Minor, Op.104, B.191: 3. Finale (Allegro moderato)","Antonín Dvořák","20"
"0.1","0.0832","2","-26.671","1","0.052","0.931","0.891","0.123","0.0246","68.289","222053","4","Song of the Birds","Pablo Casals","33"
"0.194","0.0357","10","-27.013","1","0.0397","0.974","0.897","0.126","0.0571","86.009","202120","3","Cello Sonata in G Minor, Op. 65: III. Largo","Frédéric Chopin","31"
"0.338","0.0831","10","-21.027","1","0.0378","0.994","0.906","0.0946","0.207","70.576","137053","4","On the Town: Some Other Time (arr. for cello and piano)","Anonymous ","26"
"0.202","0.11","11","-21.138","0","0.0436","0.934","0.631","0.339","0.0677","92.878","276907","3","Concerto in D Major, L. 10: III. Larghetto con poco moto","Leonardo Leo","25"
"0.113","0.00928","1","-27.26","0","0.0489","0.981","0.773","0.12","0.0303","82.055","580800","4","La Lugubre Gondole [""Troisième Elégie""], for cello and piano, S. 134","Franz Liszt","24"
"0.425","0.131","5","-22.037","1","0.0438","0.961","0.888","0.0926","0.138","117.958","454427","4","Concerto for Cello and Orchestra No. 1, H. 196: III. Allegro","Bohuslav Martinů","0"
"0.203","0.104","7","-23.797","1","0.0528","0.975","0.676","0.101","0.1","80.713","208733","4","Cello Suite No. 1, Op. 72: VI. Molto perpetuo e Canto","Benjamin Britten","24"
"0.154","0.0118","10","-31.067","1","0.0467","0.972","0.847","0.0709","0.0524","80.151","450413","3","Concerto for Cello & Wind Band: Ii. Idylle","Friedrich Gulda","27"
"0.107","0.0227","0","-25.521","1","0.0557","0.964","0.679","0.106","0.073","170.713","386253","4","Tre Laude Dolce: I","Gavin Bryars","29"
"0.123","0.0127","9","-33.129","0","0.0437","0.965","0.823","0.0713","0.0367","95.722","577413","4","Cello Concerto in C Minor, Op. 21: II. Adagio -","Kurt Atterberg","25"
"0.0699","0.0204","4","-28.242","1","0.051","0.99","0.905","0.0967","0.0424","73.214","269347","3","Sonata in A Minor D. 821: Adagio","Franz Schubert","1"
"0.251","0.0588","7","-22.936","1","0.0473","0.953","0.515","0.0842","0.0398","88.632","494800","4","Omaramor For Solo Cello","Osvaldo Golijov","18"
"0.176","0.0571","5","-23.391","1","0.0437","0.979","0.879","0.0504","0.0389","141.864","424880","4","Sonata for Piano and Cello in A Minor, Op. 36: II. Andante molto tranquillo","Edvard Grieg","24"
"0.368","0.129","2","-23.025","1","0.0472","0.942","0.456","0.107","0.259","121.583","404000","4","Cello Concerto in D minor: 3. Andante - Allegro vivace","Édouard Lalo","0"
"0.176","0.015","3","-26.949","1","0.0373","0.987","0.86","0.0635","0.0393","90.11","392320","4","Cello Sonata in G Minor, Op. 19: III. Andante","Sergei Rachmaninoff","40"
"0.147","0.0129","7","-30.572","1","0.046","0.924","0.287","0.19","0.0354","83.522","429733","3","The Protecting Veil: The Dormition of the Mother of God","John Tavener","26"
"0.316","0.058","11","-23.956","0","0.0368","0.989","0.887","0.106","0.322","81.657","307760","4","Cello Sonata No. 2 in D Major, Op. 58, MWV Q32: II. Allegretto scherzando","Felix Mendelssohn","23"
"0.463","0.162","7","-24.484","0","0.045","0.963","0.825","0.0943","0.374","125.514","359667","4","Cello Concerto No.1, Op.107: 1. Allegretto","Dmitri Shostakovich","0"
"0.19","0.104","0","-21.574","0","0.0525","0.899","0.89","0.107","0.112","145.359","433040","5","Orbit","Philip Glass","30"
"0.0889","0.0401","2","-26.636","1","0.0445","0.97","0.747","0.144","0.0369","85.409","754920","3","Cello Concerto, Op. 40: II. Andante quieto","Gerald Finzi","24"
"0.147","0.0591","7","-26.783","1","0.054","0.992","0.926","0.0639","0.0278","85.382","339000","4","Serenity (O Magnum Mysterium)","Ola Gjeilo","4"
"0.239","0.0631","2","-28.97","0","0.0391","0.943","0.947","0.0963","0.114","125.44","549000","4","Cello Concerto in E Minor: III. Allegro","Aram Khachaturian","23"
"0.13","0.00924","6","-27.853","1","0.0448","0.988","0.909","0.0849","0.0369","77.307","386507","4","Sonata for Cello and Piano: II. Cavatine","Francis Poulenc","25"
"0.177","0.125","2","-21.761","1","0.0436","0.974","0.88","0.302","0.0567","136.251","496200","4","Kol Nidrei, Op. 47","Max Bruch","35"
"0.352","0.126","2","-24.626","1","0.0381","0.984","0.907","0.0835","0.218","78.981","237000","4","Cello Sonata, H. 20: III. Presto","Arthur Honegger","22"
"0.21","0.413","2","-15.782","0","0.0336","0.96","0.804","0.112","0.22","83.923","1237280","4","The Holy Presence Of Joan D'Arc","Julius Eastman","23"
"0.343","0.0669","7","-27.986","1","0.0502","0.976","0.954","0.124","0.575","91.273","126280","4","Bach, JS: Cello Suite No. 1 in G Major, BWV 1007: I. Prélude","Johann Sebastian Bach","33"
"0.654","0.316","0","-14.351","1","0.109","0.685","0.0333","0.117","0.186","145.074","210376","4","come out and play","Billie Eilish","77"
"0.537","0.837","0","-4.477","1","0.039","0.19","0","0.348","0.533","90.083","206120","4","Beach House","The Chainsmokers","80"
"0.704","0.56","1","-6.791","0","0.179","0.185","0","0.0948","0.609","75.003","207109","4","Hurts Like Hell (feat. Offset)","Madison Beer","79"
"0.654","0.528","6","-6.224","0","0.0412","0.0599","0.0000714","0.0975","0.376","82.014","180760","4","Only Want You","Rita Ora","35"
"0.499","0.181","9","-15.359","0","0.0429","0.745","0.00123","0.106","0.0747","111.956","214533","4","In My Head","Peter Manos","77"
"0.578","0.588","0","-4.92","0","0.255","0.415","0","0.114","0.3","79.174","215671","5","Waves (feat. 6LACK)","Normani","71"
"0.67","0.743","10","-4.993","1","0.0393","0.237","0","0.465","0.571","125.944","218293","4","Rewrite The Stars (with James Arthur & Anne-Marie)","James Arthur","65"
"0.815","0.518","7","-6.594","0","0.0897","0.223","0","0.104","0.877","151.891","177667","4","3 Nights","Dominic Fike","75"
"0.383","0.637","3","-6.993","1","0.0703","0.0722","0","0.368","0.0827","177.913","260773","4","Bad Liar","Imagine Dragons","70"
"0.612","0.742","5","-4.198","0","0.0519","0.0176","0.000102","0.101","0.431","122.052","193399","4","No Candle No Light (feat. Nicki Minaj)","ZAYN","75"
"0.665","0.699","11","-5.265","1","0.0578","0.423","0","0.0969","0.585","124.896","190932","4","Ruin My Life","Zara Larsson","90"
"0.576","0.443","4","-7.477","0","0.0754","0.00923","0.00000188","0.124","0.452","180.08","204067","3","Expectations","Lauren Jauregui","77"
"0.837","0.444","1","-7.988","1","0.258","0.0183","0","0.0865","0.72","145.978","210411","4","It's A Risk","Anthony Russo","34"
"0.54","0.557","4","-4.858","1","0.0515","0.472","0","0.308","0.426","88.954","235387","4","Velvet Rope","Rita Ora","70"
"0.574","0.758","1","-5.029","0","0.0621","0.0969","0","0.395","0.492","144.111","182623","4","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding","87"
"0.404","0.531","1","-4.328","1","0.103","0.215","0","0.0521","0.321","164.848","214227","4","Empty Space","James Arthur","83"
"0.681","0.666","3","-5.264","0","0.162","0.128","0","0.127","0.413","95.028","168461","4","SOLO","JENNIE","79"
"0.723","0.504","8","-5.572","1","0.0392","0.388","0.000074","0.087","0.551","133.975","218893","4","Water Fountain","Alec Benjamin","65"
"0.558","0.734","1","-6.262","1","0.0478","0.148","0.00523","0.251","0.285","159.97","257920","4","Summer Love","Rudimental","34"
"0.693","0.575","9","-6.998","1","0.0801","0.374","0","0.252","0.492","117.999","211362","4","Happy Now (feat. Sandro Cavazza)","Kygo","89"
"0.62","0.906","11","-3.638","0","0.0627","0.102","0.0206","0.183","0.398","123.047","221773","4","Remember (with ZOHARA)","Gryffin","63"
"0.657","0.569","2","-6.287","1","0.0542","0.201","0.0000138","0.126","0.399","102.054","233880","4","Light On","Maggie Rogers","77"
"0.574","0.728","1","-4.777","1","0.062","0.0161","0.00000142","0.0851","0.266","125.047","214942","4","Speechless (feat. Erika Sirola)","Robin Schulz","71"
"0.772","0.493","5","-3.41","0","0.0729","0.0617","0.0328","0.154","0.385","143.97","94663","4","BAD!","XXXTENTACION","91"
"0.783","0.465","4","-7.335","0","0.0471","0.344","0","0.0875","0.48","138.038","215688","4","Waiting","KIAN","74"
"0.54","0.439","10","-8.591","1","0.115","0.635","0.0000193","0.0993","0.371","167.908","209547","4","Saturday Nights","Khalid","82"
"0.689","0.679","7","-5.893","1","0.0517","0.195","0.00111","0.224","0.475","149.972","209773","4","La Di Da","Lennon Stella","66"
"0.7","0.872","10","-5.896","1","0.0666","0.121","0.00000708","0.103","0.761","125.03","190302","4","So Close","NOTD","75"
"0.557","0.875","2","-1.596","0","0.0346","0.0419","0","0.371","0.77","138.023","159295","4","Poundshop Kardashians","Sam Fender","41"
"0.669","0.684","7","-4.595","1","0.0585","0.252","0","0.72","0.466","96.097","192537","4","Waste It On Me (feat. BTS)","Steve Aoki","88"
"0.672","0.886","2","-3.234","1","0.0684","0.201","0.0000479","0.104","0.667","171.995","163787","4","TELÉFONO - Remix","Aitana","59"
"0.576","0.719","11","-5.163","1","0.0397","0.156","0","0.305","0.545","94.921","205409","4","Walk Alone (feat. Tom Walker)","Rudimental","75"
"0.384","0.465","0","-8.554","1","0.0341","0.29","0.0000222","0.359","0.636","131.604","183344","4","Blu","Jon Bellion","71"
"0.42","0.843","9","-4.231","0","0.121","0.0519","0","0.106","0.491","173.827","206960","3","Power Over Me","Dermot Kennedy","72"
"0.84","0.193","8","-11.186","1","0.0696","0.182","0","0.173","0.204","99.99","182400","4","Let Go Today","Shoffy","56"
"0.757","0.719","10","-7.352","1","0.0428","0.0723","0.331","0.126","0.448","107.999","208827","4","Stuck In The Middle","Mike Posner","30"
"0.81","0.353","6","-9.931","0","0.31","0.588","0","0.102","0.0727","88.031","208293","4","10 Freaky Girls (with 21 Savage)","Metro Boomin","86"
"0.638","0.659","10","-6.215","0","0.0627","0.0127","0","0.187","0.341","103.029","233858","4","Back to Life - from ""Bumblebee""","Hailee Steinfeld","72"
"0.536","0.353","1","-10.552","1","0.0324","0.715","0","0.115","0.48","91.45","169733","4","New Crowned King","Cody Simpson","32"
"0.589","0.782","1","-6.067","1","0.0314","0.000891","0.00000115","0.187","0.6","127.917","216000","4","Forgive Me Friend","Smith & Thell","66"
"0.775","0.872","6","-4.194","1","0.0469","0.033","0.0579","0.298","0.379","122.994","191496","4","I Found You (with Calvin Harris)","benny blanco","84"
"0.681","0.292","11","-9.599","1","0.0483","0.743","0","0.0974","0.162","64.002","191002","4","Older","Sasha Sloan","66"
"0.719","0.703","5","-4.93","0","0.0392","0.032","0.0000114","0.0656","0.72","101.984","223000","4","Blow That Smoke (feat. Tove Lo)","Major Lazer","49"
"0.685","0.638","6","-6.539","1","0.0367","0.0371","0","0.0987","0.414","123.442","183894","4","Party For One","Carly Rae Jepsen","73"
"0.755","0.615","4","-8.245","1","0.0454","0.00587","0.00000175","0.109","0.039","105.955","215364","4","Topanga","Trippie Redd","83"
"0.798","0.175","0","-12.603","1","0.0594","0.603","0","0.625","0.633","93.994","181520","4","comethru","Jeremy Zucker","77"
"0.703","0.723","9","-5.45","0","0.0412","0.0302","0.00000206","0.126","0.288","104.969","198903","4","Arms Around You (feat. Maluma & Swae Lee)","XXXTENTACION","94"
"0.689","0.412","7","-7.523","0","0.0301","0.488","0.00016","0.0659","0.537","126.754","184060","4","Trampoline","SHAED","65"
"0.566","0.769","7","-4.342","1","0.0872","0.0183","0","0.108","0.385","170.036","191100","4","POP/STARS","K/DA","86"
"0.515","0.463","2","-7.456","1","0.101","0.133","0","0.0954","0.41","163.458","184040","4","AF1s","Chelsea Cutler","55"
"0.501","0.405","1","-5.679","1","0.0319","0.751","0","0.105","0.446","109.891","182161","4","Someone You Loved","Lewis Capaldi","71"
"0.625","0.576","8","-5.812","1","0.036","0.217","0.00000285","0.0897","0.297","121.915","218306","4","Treat You Better - Single Edit","RÜFÜS DU SOL","59"
"0.362","0.377","2","-9.713","1","0.0339","0.732","0.000631","0.127","0.294","137.891","178176","4","Stupid Deep","Jon Bellion","70"
"0.736","0.67","10","-6.702","1","0.311","0.186","0","0.114","0.845","130.032","169999","4","Armed And Dangerous","Juice WRLD","86"
"0.409","0.137","6","-9.169","1","0.0446","0.928","0","0.0706","0.106","162.08","225076","1","Lost Without You","Freya Ridings","80"
